anchor_1	alternative_1	anchor_2	alternative_2	style_type	language_1	language_2
I prefer to let the guy ask me.		Cinq pieds de haut et 135 livres me semble très bien.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		S'il vous plaît demander l'aide mentale d'un professionnel.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Si c'est vrai, je ne serais pas surpris s'il est encore infidèle.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		S'il a poursuivi une autre femme, il ne s'en souciait évidemment pas, ce n'est pas toute sa faute.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Si elle n'a pas encore parlé, il n'a pas besoin d'en parler.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Peut-être pourriez-vous vérifier là-bas d'abord.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Si vous désirez l'un des vôtres, essayez Yahoo Personals. Tu n'es pas d'accord ?	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		D'abord, vous devez être gentil et les attendre.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Allez-y. Parlez-lui et ne cache rien.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Les mêmes qualités que chez un gentleman.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Les jeunes femmes qui demandent aux jeunes hommes de sortir ont dix fois plus de succès que les filles qui ne le font pas.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Donc l'homme simple est tombé amoureux une fois de sa femme et prétend que c'était un vrai amour.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Ne représailles pas, vous ne devriez pas vous dévaluer à son niveau.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Cafés, cafés, centres commerciaux sont tous des endroits où vous pourriez trouver une fille, selon le type qui vous intéresse.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		S'il t'aime, il appréciera tout ce que tu lui donnes.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Puisque je suis prude, je dirai mariage.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Pour ma part, je ne suis rien comme ça.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Vous devriez les aimer comme ils sont.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Je me suis marié trop de fois par amour avant. Maintenant, cela dépend de combien d'argent nous parlons !	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Bien fait, je sais qu'elle va certainement adorer ça.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Son père, quant à lui, est obsédé par son nouvel intérêt amoureux.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Premièrement, ce n'est pas un ami.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		J'espère que tu me répondras.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Mes amis sont d'accord avec moi aussi.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Je dis que l'amour que tu aimes, la race ne devrait pas être un problème.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Tu ne devrais pas aller plus loin avec cet homme, s'il te plaît ?	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Utilisez une terminologie qui lui rappelle les temps meilleurs dans le passé.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		As-tu une idée où je devrais aller les rencontrer ?	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Si vous l'aimez vraiment, allez en groupe au début.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		« Closer » interprété par Nine Inch Nails est la chanson la plus pertinente sexuellement jamais existée.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Ils commettent les actes mêmes dont ils vous accusent.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Outre les conseils mentionnés précédemment, agissez simplement comme vous le feriez normalement.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Soyez amusant et légèrement arrogant.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Informez-le simplement de vos sentiments de ne pas l'aimer comme il le désire et dites-lui de ne pas revenir sur le sujet.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Regarde ça comme ça et oublie lui ou elle.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I prefer to let the guy ask me.		Les femmes veulent un homme qui ne les trompera jamais.	Bien sûr, c'est bon, mais j'ai toujours laissé le gars me demander.	formality	en	fr
I suffer through verbal abuse from my wife.		Je préfère laisser le gars me demander.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Tu auras plus d'amis que tu ne veux.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		C'est bien que vous puissiez voir des photos de qui vous parlez.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		J'ai besoin de savoir quoi faire.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Aime-moi, aime-moi. Oh mon Dieu, aimez-moi !	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Ce ne serait pas un mot. Ce serait un opéra chantant.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		J'aime ma vie à l'exception de ses hurlements et de jurons.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Je sais comment c'est.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		A-t-il une équipe sportive préférée ?	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Pendant que vous êtes absent, il le fera encore et encore.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Je suggère de dire « Écoute, ça ne marche plus pour moi ».	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Pas de soeur, je ne pense pas.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Alors embrasse-la, frère, ça marche à chaque fois.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Les femmes mûrissent plus vite que les hommes et certains hommes ne mûrissent jamais.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Après ça, je ne lui ai jamais acheté un autre cadeau.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Vous pouvez assister à votre cours avec elle si vous le souhaitez.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Cela arrivera quand vous choisirez d'être riche et puissant.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		S'il vous plaît, ne mendier pas pour l'amour, l'argent ou le respect.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Vous saurez certainement quand vous êtes amoureux.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Ne basez pas votre relation sur de l'argent ou des articles matériels.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Et si quelqu'un posait cette question : « Comment puis-je faire remarquer mon copain ? »	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Je ne peux pas me connecter à la salle de chat.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Si tu vis avec un ami, j'appelle cet ami qui a des droits.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Il est difficile de le dire à partir de cette question, mais il semble que vous essayez de vous changer, et c'est une mauvaise idée.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Je ne sais pas ce qu'il pense, parfois on s'asseyait et on regarde.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Va en France et voyez par vous-même.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Elle savait que je sortais avec quelqu'un qui était marié.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Vous ne devriez pas laisser ce que disent les autres vous déranger.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Je vous souhaite bonne chance, quel que soit le cours que vous prenez.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		La mise en garde est que vous et moi ne sommes pas mariés, et c'est acceptable pour moi.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Je recommande aux élèves du secondaire de ne pas sortir avec quelqu'un qui est encore au collège.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Si cette tactique ne réussit pas avec une personne, alors continuez à essayer avec les autres.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Vous voudrez peut-être informer cet homme que s'il vous appelle de plus, cela entraînera la perte de son emploi.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Après cela, un gentleman s'est impliqué qui a tout changé !	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Je suis prêt à le faire, tant que vous êtes tous les quatre !	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Contrairement à ce que disent les autres, ils ne naissent pas ainsi.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Je pense que tu devrais essayer un autre genre de femme.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Elle et ont tendance à croiser des chemins de temps en temps.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Tu devrais dire oui, si tu l'aimes.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Il serait sage de se séparer de lui dès que possible.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		J'ai appris à m'aimer, ce que j'ai été incapable de faire dans le passé.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		J'ai du mal à rencontrer des filles parce que je fréquente une école avec seulement des garçons.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		S'il vous plaît parler et ne précipitez pas vos mots	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Tu devrais aller jouer avec tes poupées	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		parlez -vous souvent à cette personne ?	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Sans niveau d'engagement, est-ce que c'est une double rencontre conciliée ?	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Ce n'est pas la taille du sein qui est attrayante, mais la façon dont on se porte bien.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Vous devez simplement faire ce qui la rend heureuse.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Oui, mais je suppose que ça dépend des vœux.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Peut-être devriez-vous demander où sont les maladies sexuellement transmissibles chez Kay.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Cela signifie que vous n'avez plus à l'antagoniser plus longtemps.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Dans ce cas, demandez-lui de vous accompagner à la prochaine danse de l'école ou de voir un film.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Quelque chose se passe avec votre amie, ou avec la sien ?	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Mais, ne confondez pas mon sens, ne cédez pas la place et devenez soumis. Trouver un compromis.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Cela peut ne pas réussir si vous êtes vraiment lâche, et donc devenez plus effrayant que la femme ne l'est.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Je crois que cette blessure dépend si elle et son mari ont un mariage ouvert.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Elle veut s'amuser, et c'est pourquoi elle a entamé une liaison avec vous. Ne prenez pas cette relation trop au sérieux.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Dis ça pour le moment, tu veux juste être amis.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		C'est parce qu'ils ne font tout simplement pas leur travail !	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Il serait bon de sortir de là maintenant tant que c'est possible.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Oui, c'est vrai s'ils y sont accro sexuellement, mais cela signifierait qu'ils ont besoin de voir un thérapeute sexuel.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		Personnellement, je pense que les jeunes hommes sont sexy, tant qu'ils ont plus de 25 ans.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
I suffer through verbal abuse from my wife.		C'est parce que les garçons ne sont pas encore assez mûrs pour savoir ce qu'ils veulent ou ce qu'ils ont.	Hmmm, je suis un gars qui souffre d'abus verbaux de ma femme.	formality	en	fr
